tagIndex,tag_clean,event_count,movie_count,user_count
99689,running into someone,1,1,1
99690,running into someone's arms,1,1,1
99691,running into water,1,1,1
99692,running jokes,1,1,1
99693,running late,7,7,1
99694,running lines,1,1,1
99695,running little boy,1,1,1
99696,running man,16,16,1
99697,running mascara,5,5,1
99698,running mate,1,1,1
99699,running naked,3,3,1
99700,running nude,1,1,1
99701,running of the bulls,2,2,2
99702,running on a beach,4,3,2
99703,running on a bridge,1,1,1
99704,running on a roof,2,2,1
99705,running on air,1,1,1
99706,running on roof,2,2,1
99707,running on the beach,6,6,1
99708,running on treadmill,1,1,1
99709,running on water,3,3,1
99710,running out of ammo,9,8,2
99711,running out of fuel,3,3,1
99712,running out of gas,15,15,1
99713,running out of money,1,1,1
99714,running out of oxygen,1,1,1
99715,running out of time,4,4,2
99716,running over a car,1,1,1
99717,running over a dog,1,1,1
99718,running over a fire hydrant,1,1,1
99719,running over a mailbox,2,2,1
99720,running over an animal,3,3,1
99721,running over luggage,1,1,1
99722,running race,2,2,1
99723,running scene,6,2,6
99724,running someone down,1,1,1
99725,running teenage boy,1,1,1
99726,running teenage girl,2,2,1
99727,running the family business,1,1,1
99728,running the wrong way on an escalator,1,1,1
99729,running theme,1,1,1
99730,running through a cornfield,1,1,1
99731,running through a lawn sprinkler,1,1,1
99732,running through a subway tunnel,1,1,1
99733,running through cemetery,1,1,1
99734,running through fields,2,2,1
99735,running through snow,1,1,1
99736,running through the woods,18,18,1
99737,running through traffic,1,1,1
99738,running through water,1,1,1
99739,running through wood,1,1,1
99740,running through woods,2,2,1
99741,running to catch a bus,1,1,1
99742,running to catch a train,1,1,1
99743,running to escape,4,4,1
99744,running toilet,1,1,1
99745,running track,2,2,1
99746,running up stairs,5,5,1
99747,running upstairs,2,2,1
99748,running water,3,3,1
99749,running water faucet,1,1,1
99750,running woman,11,11,1
99751,running zombie,1,1,1
99752,runt,3,3,2
99753,runtime,2,2,1
99754,runway,5,5,1
99755,runway model,1,1,1
99756,runyonesque characters,3,3,1
99757,rupaul,7,3,6
99758,rupee,1,1,1
99759,rupert evans,1,1,1
99760,rupert everett,20,13,17
99761,rupert friend,3,1,3
99762,rupert graves,2,2,2
99763,rupert grint,57,13,27
99764,rupert murdoch,2,2,2
99765,rupert wyatt,2,1,2
99766,ruptured gas line,1,1,1
99767,rupual,1,1,1
99768,rura penthe,1,1,1
99769,rural,129,94,59
99770,rural america,7,7,1
99771,rural area,37,37,1
99772,rural china,3,3,2
99773,rural community,8,5,8
99774,rural county,1,1,1
99775,rural england,2,2,1
99776,rural exodus,2,2,1
99777,rural flight,1,1,1
99778,rural florida,1,1,1
99779,rural horror,5,5,2
99780,rural india,1,1,1
99781,rural italy,1,1,1
99782,rural japan,17,3,14
99783,rural korea,1,1,1
99784,rural life,8,7,4
99785,rural living,3,2,3
99786,rural noir,3,1,3
99787,rural post office,1,1,1
99788,rural poverty,2,2,2
99789,rural road,10,10,1
99790,rural romance,1,1,1
99791,rural school,2,2,2
99792,rural setting,355,307,46
99793,rural society,1,1,1
99794,rural south,1,1,1
99795,rural texas,2,2,1
99796,rural town,5,5,2
99797,rural turkey,3,1,3
99798,rural usa,2,1,2
99799,rural village,2,2,1
99800,rus,1,1,1
99801,rusalka,1,1,1
99802,ruse,15,15,1
99803,ruse gone wrong,1,1,1
99804,rush,6,2,5
99805,rush hour,2,2,1
99806,rush hour series,3,3,1
99807,rush limbaugh character,1,1,1
99808,rush order,1,1,1
99809,rushed,43,16,37
99810,rushed acting,4,1,4
99811,rushed ending,24,13,20
99812,rushed in the wrong places,1,1,1
99813,rushed love story,3,2,2
99814,rushed story,2,1,2
99815,rushed storyline,27,6,26
99816,rusia,1,1,1
99817,russ meyer,6,2,5
99818,russ tamblyn,3,2,3
99819,russel brand,3,2,3
99820,russel crowe,5,3,5
99821,russell brand,39,7,34
99822,russell crowe,462,36,305
99823,russell crowe's singing,9,1,9
99824,russell means,1,1,1
99825,russell mulcahy,2,1,2
99826,russell todd,1,1,1
99827,russell tovey,1,1,1
99828,russia,464,288,148
99829,russia 1990,1,1,1
99830,russia for foreigners,2,1,2
99831,russian,538,348,148
99832,russian abroad,3,3,1
99833,russian accent,11,8,4
99834,russian accents,1,1,1
99835,russian actor playing foreigner,1,1,1
99836,russian ambassador,1,1,1
99837,russian american,4,4,1
99838,russian and scandinavian mythology,4,4,1
99839,russian architecture,1,1,1
99840,russian aristocracy,2,2,2
99841,russian army,10,10,2
99842,russian army choir,1,1,1
99843,russian border,1,1,1
99844,russian cinema,2,2,1
99845,russian civil war,5,4,4
99846,russian classic,1,1,1
99847,russian comedy,2,1,2
99848,russian communist tragedy,2,1,2
99849,russian composers,1,1,1
99850,russian crimes,2,1,2
99851,russian criminal tattoo,1,1,1
99852,russian culture,3,3,1
99853,russian dance,2,2,1
99854,russian dance company,1,1,1
99855,russian dialog,1,1,1
99856,russian diplomat,1,1,1
99857,russian dolls,1,1,1
99858,russian embassy,3,3,1
99859,russian emigre,1,1,1
99860,russian enemy,2,2,1
99861,russian existentialism,1,1,1
99862,russian expatriate,1,1,1
99863,russian film,3,3,3
99864,russian folk song,2,2,1
99865,russian front,6,4,3
99866,russian gangster,4,4,1
99867,russian general,1,1,1
99868,russian german,1,1,1
99869,russian gulag,1,1,1
99870,russian history,8,8,1
99871,russian hitman,1,1,1
99872,russian horror literature on screen,1,1,1
99873,russian immigrant,4,4,1
99874,russian in america,1,1,1
99875,russian in czechoslovakia,1,1,1
99876,russian in europe,3,3,1
99877,russian in germany,1,1,1
99878,russian in prague,1,1,1
99879,russian influence,1,1,1
99880,russian intelligence,2,2,1
99881,russian invasion,1,1,1
99882,russian jew,1,1,1
99883,russian language,4,3,2
99884,russian life,2,1,2
99885,russian literature,2,2,1
99886,russian literature on screen,1,1,1
99887,russian mafia,141,45,88
99888,russian man,4,4,1
99889,russian military,1,1,1
99890,russian mob,3,3,3
99891,russian mobster,2,2,1
99892,russian mofia,2,1,2
99893,russian movie,3,1,3
99894,russian music,3,3,2
99895,russian mythology,5,5,1
99896,russian nationalism,2,2,2
99897,russian navy,2,2,1
99898,russian novels,5,5,1
99899,russian oligarch,1,1,1
99900,russian orthodox,3,3,1
99901,russian orthodox church,4,4,1
99902,russian orthodoxy,1,1,1
99903,russian peasant,2,2,1
99904,russian poetry,1,1,1
99905,russian police,1,1,1
99906,russian politics,6,6,3
99907,russian prince,2,2,1
99908,russian princess,1,1,1
99909,russian propaganda,2,2,2
99910,russian revolution,29,9,24
99911,russian revolution 1905,1,1,1
99912,russian revolution 1917,8,6,3
99913,russian rock,3,3,2
99914,russian roulette,37,24,17
99915,russian roulette loser,1,1,1
99916,russian science fiction,2,2,1
99917,russian scientist,2,2,1
99918,russian secret police,1,1,1
99919,russian ship,1,1,1
99920,russian soldier,21,19,3
99921,russian soul,1,1,1
99922,russian space station,1,1,1
99923,russian spy,36,18,20
99924,russian stereotype,3,3,2
99925,russian stereotypes,1,1,1
99926,russian submarine,2,2,1
99927,russian submarine captain,1,1,1
99928,russian superhero,4,4,2
99929,russian superheroine,1,1,1
99930,russian swingers,1,1,1
99931,russian tearoom manhattan new york city,2,2,1
99932,russian terrorism,1,1,1
99933,russian villain,3,3,1
99934,russian woman,3,3,1
99935,russian world war ii propoganda,1,1,1
99936,russian youth,1,1,1
99937,russians,14,11,10
99938,russians played by non-russians,1,1,1
99939,russiaphobia,1,1,1
99940,russkies,2,2,1
99941,russo brothers,1,1,1
99942,russo japanese war,1,1,1
99943,russophobia,4,4,1
99944,rust,4,4,3
99945,rust belt,2,2,1
99946,rustic lodge,1,1,1
99947,rusting equipment,1,1,1
99948,rustler,9,9,1
99949,rustlers,2,2,1
99950,rusty knife,1,1,1
99951,rusty meyers,1,1,1
99952,rusty nails,1,1,1
99953,rusty schwimmer,1,1,1
99954,rusty sub,1,1,1
99955,rutanya alda,2,2,2
99956,rutger hauer,60,17,49
99957,ruth bader ginsburg,6,1,6
99958,ruth bader ginsburg costume,1,1,1
99959,ruth chatterton,2,2,1
99960,ruth gordon,11,5,5
99961,ruth hussey,2,1,2
99962,ruth kobart,1,1,1
99963,ruth mccabe,1,1,1
99964,ruth negga,2,1,2
99965,ruth sheen,1,1,1
99966,ruth wilson,6,5,4
99967,rutherford hayes,1,1,1
99968,ruthless,10,7,6
99969,ruthless operator,1,1,1
99970,ruthlessness,24,24,1
99971,ruutu.fi,7,7,1
99972,ruxton virginia,1,1,1
99973,rv,13,12,3
99974,rv camp host,1,1,1
99975,rv par,1,1,1
99976,rv recreational vehicle,1,1,1
99977,rv's,1,1,1
99978,rwanda,31,14,16
99979,rwanda genocide,2,2,2
99980,rwandan genocide,3,3,2
99981,ryan coogler,11,3,10
99982,ryan corr,2,2,1
99983,ryan dunn,1,1,1
99984,ryan fleck,5,3,4
99985,ryan gosling,571,23,339
99986,ryan gosling will never love me :(,1,1,1
99987,ryan gosling!!!,1,1,1
99988,ryan hurst,1,1,1
99989,ryan kelley,1,1,1
99990,ryan kwanten,3,3,3
99991,ryan little,1,1,1
99992,ryan metcalf,1,1,1
99993,ryan o'neal,7,6,7
99994,ryan philippe,17,2,17
99995,ryan phillippe,20,11,19
99996,ryan renolds,1,1,1
99997,ryan reynolds,388,38,237
99998,ryan reynolds autograph,1,1,1
99999,ryan reynolds just might be the unfunniest actor in the world.,1,1,1
100000,ryan seacrest,1,1,1
100001,rye,1,1,1
100002,rye whiskey,4,3,2
100003,ryman auditorium,1,1,1
100004,ryman theater,1,1,1
100005,ryo asai,1,1,1
100006,ryoko hirosue,2,2,2
100007,ryszard filipski,1,1,1
100008,ryszard kapuściński,2,1,2
100009,rythm,1,1,1
100010,ryuichi sakamoto,1,1,1
100011,ryunosuke kamiki,1,1,1
100012,ryã»nosuke kamiki,1,1,1
100013,ryöstö,1,1,1
100014,rza,13,7,12
100015,rza (composer),6,3,4
100016,s,4,4,3
100017,s & m,1,1,1
100018,s m a r t movie!!!,1,1,1
100019,s word,8,8,2
100020,s&amp;m,22,22,1
100021,s&amp;m club,1,1,1
100022,s&m,5,5,3
100023,s'enrollen massa,1,1,1
100024,s'more,1,1,1
100025,s'mores,2,2,1
100026,s-word,6,6,1
100027,s. craig zahler,1,1,1
100028,s. epatha merkerson,4,4,3
100029,s. j. perelman character,1,1,1
100030,s. s. rajamouli,1,1,1
100031,s.a.t.,4,4,1
100032,s.e. hinton,8,4,5
100033,s.e.t.i.,19,1,19
100034,s.h.i.e.l.d.,13,13,1
100035,s.h.i.e.l.d. agent,5,5,1
100036,s.r. bindler,1,1,1
100037,s.t.a.r. labs,2,2,1
100038,s.w. schurr,1,1,1
100039,s.w.a.t.,8,7,2
100040,sa den kaiser sose,1,1,1
100041,sa pitjor de sa saga,1,1,1
100042,sa primera de miyazaki (sa mes fluixa),1,1,1
100043,saab,8,6,6
100044,saami,1,1,1
100045,saavik character,2,2,1
100046,sabbath,7,6,2
100047,sabbatical,2,2,1
100048,saber,9,9,1
100049,saber toothed cat,1,1,1
100050,saber toothed tiger,2,2,1
100051,saber-toothed tiger,8,7,2
100052,sabertooth tiger,1,1,1
100053,sabine,1,1,1
100054,sable,3,3,1
100055,sable coat,1,1,1
100056,sable fur coat,1,1,1
100057,sabotage,200,189,20
100058,sabotaged brakes,1,1,1
100059,sabotaged car,2,2,1
100060,sabotaged train,1,1,1
100061,sabotaging a car,1,1,1
100062,saboteur,16,15,2
100063,sabre,2,2,1
100064,sabre dance,1,1,1
100065,sabretooth character,2,2,1
100066,sabrina geerinckx,1,1,1
100067,sabrina scharf,1,1,1
100068,sabu,4,3,2
100069,sacagawea,2,2,1
100070,saccharine,10,10,8
100071,sacha baron cohen,200,13,132
100072,sacha gervasi,1,1,1
100073,sachin,1,1,1
100074,sachin pilgaonkar,1,1,1
100075,sachsenhausen,2,1,2
100076,sacistry,1,1,1
100077,sack,5,5,1
100078,sack mask,1,1,1
100079,sack of mail,1,1,1
100080,sack race,2,2,2
100081,sacked,2,2,1
100082,sackler,1,1,1
100083,sackler family,1,1,1
100084,sacrament,2,2,1
100085,sacramento,14,4,11
100086,sacramento california,4,4,1
100087,sacramento kings,1,1,1
100088,sacre coeur paris,1,1,1
100089,sacred animal,2,2,1
100090,sacred bat,1,1,1
100091,sacred book,2,2,1
100092,sacred geometry,1,1,1
100093,sacred ground,1,1,1
100094,sacred object,1,1,1
100095,sacred stone,1,1,1
100096,sacrelige,1,1,1
100097,sacrifice,406,240,148
100098,sacrificial altar,2,2,1
100099,sacrificial death,2,2,1
100100,sacrificial fire,2,2,1
100101,sacrificial lamb,1,1,1
100102,sacrificial love,1,1,1
100103,sacrificial rite,1,1,1
100104,sacrificial virgin,2,2,2
100105,sacrificing a hampster,1,1,1
100106,sacrificing a loved one,1,1,1
100107,sacrificing one's life,1,1,1
100108,sacrificing own life,2,2,2
100109,sacrilege,15,14,9
100110,sacrilegious,1,1,1
100111,sacrilegous,2,1,2
100112,sacristan,1,1,1
100113,sad,885,323,465
100114,sad as hell,2,2,2
100115,sad bastard and loser cinema,1,1,1
100116,sad but good,144,47,115
100117,sad but much good,5,3,5
100118,sad but true ;),1,1,1
100119,sad clown,1,1,1
100120,sad comedy,1,1,1
100121,sad dog,1,1,1
100122,sad end,1,1,1
100123,sad ending,280,128,183
100124,sad intro,2,1,2
100125,sad kid story,1,1,1
100126,sad man,2,2,1
100127,sad movie,1,1,1
100128,sad news,1,1,1
100129,sad old man,1,1,1
100130,sad part quite shocking,1,1,1
100131,sad people,4,3,2
100132,sad plot,1,1,1
100133,sad poverty,1,1,1
100134,sad romance,1,1,1
100135,sad song,1,1,1
100136,sad story,12,3,11
100137,sad world of stand up comedy,1,1,1
100138,sad-happy,8,2,7
100139,sad. again with the dying animated animals,6,2,4
100140,sadako,1,1,1
100141,sadboys,1,1,1
100142,sadda haq,1,1,1
100143,saddam,1,1,1
100144,saddam hussein,3,3,1
100145,saddam hussein character,1,1,1
100146,saddle,12,12,1
100147,sade,2,1,2
100148,sadhu,1,1,1
100149,sadie character,1,1,1
100150,sadie frost,2,2,1
100151,sadie sink,5,1,5
100152,sadism,390,304,77
100153,sadist,155,148,9
100154,sadistic,59,36,28
100155,sadistic cruelty,6,6,1
100156,sadistic director,1,1,1
100157,sadistic guard,1,1,1
100158,sadistic horror,14,14,2
100159,sadistic killer,26,25,2
100160,sadistic man,10,10,1
100161,sadistic murderer,39,36,3
100162,sadistic nun,1,1,1
100163,sadistic prison guard,1,1,1
100164,sadistic psychopath,66,63,2
100165,sadistic rape,3,3,1
100166,sadistic serial killer,9,9,1
100167,sadistic sex,3,3,1
100168,sadistic slave owner,1,1,1
100169,sadistic teacher,2,2,1
100170,sadistic torture,6,6,1
100171,sadistic villain,1,1,1
100172,sadistic villains,1,1,1
100173,sadistic violence,27,26,2
100174,sadistic warden,3,3,1
100175,sadistic woman,9,9,1
100176,sadly,1,1,1
100177,sadly boring,1,1,1
100178,sadness,192,146,52
100179,sado masochism,2,2,1
100180,sado masochistic,1,1,1
100181,sadomasochism,96,84,18
100182,sadomasochism clothing,5,5,2
100183,sadomasochist,2,2,1
100184,sadomasochist demons from hell,1,1,1
100185,sadomasochistic,22,6,20
100186,saesee tiin character,3,3,1
100187,safari,29,26,5
100188,safari hat,1,1,1
100189,safari outfit,1,1,1
100190,safdie brothers,9,2,9
100191,safe,69,69,3
100192,safe (for valuables),4,4,1
100193,safe approach,1,1,1
100194,safe box,1,1,1
100195,safe box key,1,1,1
100196,safe code,1,1,1
100197,safe combination,1,1,1
100198,safe cracker,1,1,1
100199,safe cracking,11,5,11
100200,safe deposit,1,1,1
100201,safe deposit box,18,15,4
100202,safe deposit box key,1,1,1
100203,safe for kids,1,1,1
100204,safe ground,1,1,1
100205,safe harbor,1,1,1
100206,safe haven,2,2,1
100207,safe hidden behind a painting,1,1,1
100208,safe house,15,15,2
100209,safe passage,2,1,2
100210,safe return home,1,1,1
100211,safe robbery,3,3,1
100212,safe room,3,3,1
100213,safe sex,5,5,1
100214,safe word,1,1,1
100215,safecracker,30,30,1
100216,safecracking,8,8,1
100217,safety,8,8,2
100218,safety belt,2,2,1
100219,safety box,1,1,1
100220,safety deposit box,1,1,1
100221,safety glass,1,1,1
100222,safety glasses,4,3,2
100223,safety goggles,1,1,1
100224,safety helmet,1,1,1
100225,safety net,1,1,1
100226,safety pin,3,3,1
100227,safety vest,1,1,1
100228,safety warning,1,1,1
100229,safford arizona,1,1,1
100230,saffron burrows,6,6,5
100231,saffron revolution,1,1,1
100232,saga,44,26,21
100233,sagami japan,1,1,1
100234,sagana sicily,1,1,1
100235,sage,1,1,1
100236,sage stallone,1,1,1
100237,sagen,1,1,1
100238,sagregation,3,1,3
100239,saguaro squre mall,1,1,1
100240,sahara,16,14,7
100241,sahara desert,6,6,1
100242,sahira nair,1,1,1
100243,sai,9,8,2
100244,sai pallavi,1,1,1
100245,saif ali khan,1,1,1
100246,saigon,9,8,3
100247,saigon vietnam,6,6,1
100248,sail,4,4,1
100249,sail boat,4,4,1
100250,sailboat,56,51,12
100251,sailboat on fire,1,1,1
100252,sailfish,2,2,1
100253,sailing,113,60,69
100254,sailing boat,5,5,2
100255,sailing ship,14,14,2
100256,sailing ships,5,4,2
100257,sailing trip,7,6,3
100258,sailing yacht,1,1,1
100259,sailor,116,110,10
100260,sailor and lula,1,1,1
100261,sailor costume,1,1,1
100262,sailor suit,1,1,1
100263,sailor uniform,15,15,1
100264,sailor zombie,1,1,1
100265,sailors,2,2,2
100266,sainsbury's,1,1,1
100267,saint,29,23,10
100268,saint arcangelo,1,1,1
100269,saint aubin sur mer france,1,1,1
100270,saint barbara,1,1,1
100271,saint basil's cathedral,1,1,1
100272,saint bernard dog,3,3,1
100273,saint calogero,1,1,1
100274,saint catherine of alexandria,1,1,1
100275,saint cecilia,1,1,1
100276,saint francis of assisi,4,4,1
100277,saint joseph florida,1,1,1
100278,saint joseph medal,1,1,1
100279,saint louis,2,2,1
100280,saint martin,1,1,1
100281,saint maurizio,1,1,1
100282,saint michael's boarding school,1,1,1
100283,saint nicholas,2,2,1
100284,saint paul,4,3,3
100285,saint peter,2,1,2
100286,saint peter's square,1,1,1
100287,saint petersburg,10,6,8
100288,saint petersburg russia,8,8,1
100289,saint pierre and miquelon,1,1,1
100290,saint remy les cheureuse france,1,1,1
100291,saint rocco of tolve,1,1,1
100292,saint sebastian,1,1,1
100293,saint seiya,6,6,1
100294,saint tropez,8,7,2
100295,saint tropez france,3,3,1
100296,saint-laurent,3,3,1
100297,saint-laurent du maroni,1,1,1
100298,saint-petersburg,2,1,2
100299,saint-tropez,3,3,2
100300,sainthood,1,1,1
100301,saintly death,1,1,1
100302,saintly fools,5,5,3
100303,saints,5,2,5
100304,sajid khan,1,1,1
100305,sakaar the planet,1,1,1
100306,sakasama no patema,1,1,1
100307,sake,29,29,2
100308,sake shop,1,1,1
100309,saks,1,1,1
100310,sakuga,1,1,1
100311,sakura,3,3,1
100312,sakura haruno,1,1,1
100313,salad,4,4,2
100314,saladin,12,5,9
100315,salalah oman,1,1,1
100316,salamanca,1,1,1
100317,salamander,2,2,2
100318,salami,2,2,1
100319,salami slicing,3,3,1
100320,salary,4,4,1
100321,salaryman,2,2,1
100322,sale,6,6,1
100323,sale of soul,3,3,1
100324,saleen s7,3,3,2
100325,salem,5,3,3
100326,salem massachusetts,4,4,2
100327,salem oregon,1,1,1
100328,salem witch trials,2,2,2
100329,"salem, massachusetts",1,1,1
100330,salerno italy,2,2,1
100331,sales,14,7,11
100332,sales chart,1,1,1
100333,sales commission,1,1,1
100334,sales conference,1,1,1
100335,sales job,1,1,1
100336,sales pitch,3,3,1
100337,sales presentation,1,1,1
100338,sales spiel,1,1,1
100339,salesclerk,17,17,1
100340,salesgirl,7,7,1
100341,saleslady,1,1,1
100342,salesman,96,85,14
100343,salesman as protagonist,1,1,1
100344,salesman problem,1,1,1
100345,salesmanship,1,1,1
100346,salesmen,10,8,10
100347,salespeople,8,6,5
100348,salesperson,6,6,2
100349,saleswoman,11,10,2
100350,salford,2,2,1
100351,salicylate,1,1,1
100352,salieri,9,1,9
100353,salinas california,1,1,1
100354,saline,1,1,1
100355,saline filled implant,1,1,1
100356,salinger,1,1,1
100357,salisbury,1,1,1
100358,salish sea,1,1,1
100359,saliva,6,5,2
100360,saliva song rocks,1,1,1
100361,sallly field,1,1,1
100362,sally field,25,10,17
100363,sally fields,1,1,1
100364,sally hawkins,21,7,17
100365,sally kellerman,1,1,1
100366,sally kirkland,1,1,1
100367,sally murphy,1,1,1
100368,sally potter,1,1,1
100369,sally struthers,1,1,1
100370,sally yeh,1,1,1
100371,salma,1,1,1
100372,salma hayek,84,16,69
100373,salman khan,5,5,4
100374,salman khan rocks again,1,1,1
100375,salman rushdie,1,1,1
100376,salmon,6,6,1
100377,salo,1,1,1
100378,salome,1,1,1
100379,salon,8,8,1
100380,saloon,112,101,12
100381,saloon bouncer,1,1,1
100382,saloon brawl,5,5,1
100383,saloon fight,1,1,1
100384,saloon girl,16,16,1
100385,saloon owner,10,10,2
100386,saloon pianist,1,1,1
100387,saloon singer,6,6,1
100388,saloon waiter,1,1,1
100389,salsa,8,8,3
100390,salsa music,2,2,1
100391,salt,15,15,1
100392,salt flat,1,1,1
100393,salt flats,1,1,1
100394,salt in wound,1,1,1
100395,salt lake,1,1,1
100396,salt lake city,11,6,7
100397,salt lake city utah,9,9,1
100398,"salt lake city, utah",3,3,1
100399,salt lake valley,1,1,1
100400,salt marshes,1,1,1
100401,salt mine,3,3,1
100402,salt shaker,1,1,1
100403,salt water,6,6,1
100404,salt water crocodile,1,1,1
100405,salt water taffy,1,1,1
100406,saltarello,2,2,1
100407,salto,1,1,1
100408,salton city california,1,1,1
100409,salton sea,3,3,2
100410,saltwater,1,1,1
